ID,AcceptedCmp1,AcceptedCmp2,Education,Marital_Status,Year_Birth,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
1878,0,0,2n Cycle,Married,1985,23148,83,4,6,8,6,3,1,2,0,3,7
3099,0,0,Graduation,Divorced,1970,44267,48,183,5,65,3,5,5,5,2,4,9
6055,0,0,Graduation,Married,1979,71626,94,546,72,376,94,145,1,5,5,8,3
5841,0,0,Graduation,Together,1966,60894,61,606,7,155,10,0,5,10,3,8,7
3972,0,0,Graduation,Together,1976,50200,70,266,6,51,8,6,6,7,1,5,8
4394,0,0,PhD,Married,1965,81051,43,1142,29,249,38,29,1,5,5,12,2
5758,1,1,Graduation,Married,1982,65169,23,1074,0,69,0,0,1,10,4,13,6
6658,0,0,Graduation,Together,1972,59868,37,771,51,154,54,10,7,11,2,12,6
4603,0,0,PhD,Married,1960,65695,50,371,32,189,0,58,2,5,4,10,4
8427,0,0,Master,Single,1956,64857,78,556,14,717,210,0,1,7,5,10,4
10260,0,0,Master,Together,1965,45143,74,202,5,74,11,5,3,6,1,5,7
7143,0,0,2n Cycle,Together,1955,74805,14,209,162,209,41,162,5,4,7,10,2
8789,0,0,2n Cycle,Married,1989,59060,77,35,40,111,36,40,3,3,1,7,4
6197,0,0,PhD,Single,1962,27238,39,37,0,17,0,0,3,3,0,3,9
4554,0,0,Graduation,Together,1965,47009,89,171,45,73,59,10,4,3,2,8,4
4937,0,0,2n Cycle,Married,1973,46094,62,12,2,20,3,2,1,1,0,3,7
1920,0,0,Graduation,Married,1972,40321,59,44,4,21,6,0,2,3,0,3,7
8749,0,0,Graduation,Together,1984,37235,68,20,2,9,4,6,1,1,1,2,4
1650,0,0,Master,Married,1960,81843,13,779,86,537,34,69,1,5,9,12,3
10377,0,0,Master,Together,1958,46692,37,170,6,97,24,12,3,6,1,5,6
9206,0,0,Graduation,Together,1968,77382,36,491,48,231,112,105,2,5,7,12,1
10971,0,0,Graduation,Single,1977,37774,28,173,8,107,7,2,4,7,2,3,9
6398,0,0,Basic,Married,1974,18393,2,7,10,13,16,0,2,3,0,3,8
9212,0,0,Master,Married,1962,72828,17,1205,0,235,19,14,6,6,3,13,7
7937,0,0,Graduation,Married,1982,24711,86,10,7,25,6,3,1,3,0,3,7
839,0,0,PhD,Married,1975,45503,54,97,4,44,6,1,1,3,1,4,5
4246,0,0,Master,Single,1982,6560,2,67,11,26,4,3,0,1,0,1,17
158,0,0,PhD,Together,1945,71604,3,345,53,528,98,75,1,8,3,5,4
4832,0,0,Graduation,Married,1979,27244,84,6,5,17,3,24,2,2,2,2,7
5621,0,0,Graduation,Married,1969,48752,8,73,57,100,71,15,5,6,1,5,9
1945,1,0,Graduation,Married,1962,71434,4,711,36,217,172,96,3,7,4,7,4
5147,0,0,Graduation,Single,1948,90842,57,774,70,118,182,187,1,4,9,13,1
2535,1,0,Master,Married,1978,88097,24,163,0,480,0,126,1,6,5,8,9
11039,0,0,Graduation,Married,1975,51948,51,82,33,54,71,30,2,5,2,4,5
9495,0,0,Graduation,Together,1982,71853,29,358,108,413,141,97,1,2,8,6,1
9635,0,0,Master,Married,1983,35876,13,66,2,40,4,3,1,3,1,3,6
2173,0,0,Graduation,Widow,1952,40049,23,13,6,7,0,3,1,1,0,3,6
942,0,0,Graduation,Single,1982,39660,36,139,13,78,20,13,3,7,1,3,9
9386,0,0,Graduation,Together,1962,50127,88,274,0,21,4,6,1,5,1,6,6
5510,0,0,Master,Married,1977,43263,2,262,6,61,0,10,3,5,2,6,5
873,0,0,Master,Married,1949,62845,3,1099,0,45,0,0,11,3,4,10,8
2253,0,0,Graduation,Married,1990,18929,15,32,0,8,23,4,1,1,0,4,6
5181,0,0,Basic,Single,1982,24367,58,2,4,2,0,11,1,1,0,2,9
979,0,0,Graduation,Single,1975,33249,11,6,10,21,19,14,2,2,1,3,6
10390,0,0,2n Cycle,Married,1959,26887,27,6,7,4,3,4,1,1,0,3,6
4698,0,0,PhD,Married,1983,50150,32,135,46,92,65,61,2,5,2,7,5
7793,0,0,Graduation,Together,1976,62061,12,641,7,84,0,30,3,10,4,7,6
1745,0,0,PhD,Divorced,1962,85696,88,714,76,395,116,0,1,4,6,9,1
10590,0,0,PhD,Together,1956,76542,91,794,73,573,0,29,1,4,8,10,2
5080,0,0,Graduation,Single,1993,70515,12,420,0,452,182,64,1,6,6,4,2
8369,0,0,Graduation,Together,1987,18227,21,1,2,7,4,3,1,0,1,2,8
5232,0,0,Graduation,Married,1965,69139,23,86,12,75,33,15,1,4,1,5,4
2407,0,0,Graduation,Married,1982,69109,10,823,25,459,124,29,1,6,6,7,4
3834,0,0,Graduation,Single,1962,69627,35,231,161,215,171,30,2,8,2,11,5
7912,0,0,Graduation,Married,1978,38136,69,8,15,27,0,20,2,3,1,2,8
7712,0,0,PhD,Single,1946,62159,68,182,17,259,77,70,1,6,2,10,4
1065,0,0,Graduation,Single,1963,80695,85,557,129,984,193,37,1,5,8,5,2
7275,0,0,Master,Single,1971,33316,34,79,1,31,4,4,3,2,1,4,6
1343,0,0,Graduation,Together,1968,58554,55,368,24,68,38,0,6,8,2,6,7
1384,0,0,Basic,Married,1992,17256,10,6,4,14,8,8,2,2,1,2,8
9967,0,0,Graduation,Divorced,1974,53034,30,160,15,196,15,11,8,6,1,7,8
6181,0,0,2n Cycle,Together,1950,52203,36,488,21,238,56,108,1,8,7,11,6
10507,0,0,2n Cycle,Divorced,1977,59601,14,691,7,69,0,7,4,2,2,7,8
2674,0,0,Master,Single,1958,75154,79,543,10,205,160,143,1,6,3,6,3
2698,0,0,Graduation,Single,1976,47025,52,254,7,108,20,0,3,6,3,5,6
3231,0,0,Graduation,Married,1973,37971,97,5,4,10,2,2,1,1,0,3,8
4096,0,0,Master,Divorced,1968,41335,24,112,19,21,16,14,3,4,1,4,7
10476,0,0,Graduation,Married,1958,67267,0,134,11,59,15,2,1,3,2,5,2
5948,0,0,Graduation,Single,1975,57338,96,143,6,52,11,8,2,4,1,5,5
9140,0,0,2n Cycle,Together,1960,50523,89,51,4,24,4,7,2,2,0,4,6
10258,0,0,Master,Single,1965,35791,94,27,0,5,0,0,2,1,0,3,8
5675,0,0,PhD,Divorced,1960,50611,98,459,0,24,6,0,6,4,5,7,6
4743,0,0,PhD,Married,1969,56242,72,689,8,167,11,8,5,8,4,11,6
8805,0,0,Graduation,Single,1960,48904,1,283,10,38,0,13,4,7,2,4,8
1542,0,0,Graduation,Single,1975,56243,26,347,0,35,4,3,6,4,2,8,5
6770,0,0,Graduation,Married,1985,21355,5,5,13,14,0,5,2,2,1,2,6
8773,0,0,Master,Together,1971,57420,22,280,0,18,0,0,3,5,1,6,7
10420,0,0,Master,Divorced,1955,46390,56,95,14,64,2,9,1,4,2,3,7
7514,0,0,2n Cycle,Together,1956,54342,74,84,10,34,11,10,4,3,1,4,6
793,0,0,Graduation,Married,1973,20895,24,18,3,17,3,0,1,2,0,3,9
10909,0,0,Graduation,Married,1948,92344,9,992,24,694,51,19,0,5,10,5,1
8702,0,0,2n Cycle,Together,1976,26907,10,9,1,7,0,3,2,1,0,3,7
4791,0,0,Graduation,Together,1980,44964,35,19,1,17,2,0,1,1,0,3,8
2963,0,0,Graduation,Together,1979,75507,56,709,93,374,104,80,1,8,6,6,3
8216,0,0,Master,Married,1972,53761,7,158,0,76,13,7,6,4,4,3,5
8140,0,0,Graduation,Together,1973,22682,51,10,14,29,4,2,3,2,1,4,4
10146,0,0,PhD,Together,1972,38887,17,25,1,13,0,0,1,1,0,3,7
5289,0,0,2n Cycle,Single,1975,41658,30,8,4,12,15,4,2,1,1,2,4
2587,0,0,PhD,Married,1972,29791,21,14,0,6,0,0,2,2,0,3,5
4405,0,0,Master,Married,1956,63915,2,622,7,115,30,0,2,6,3,12,5
8663,0,0,Graduation,Divorced,1974,39996,85,11,0,3,0,0,1,1,0,2,6
2589,0,0,Graduation,Divorced,1972,26759,65,25,3,16,8,5,2,2,1,3,6
3421,0,0,Master,Divorced,1968,63841,64,635,15,100,20,7,1,9,3,9,6
10490,0,0,PhD,Married,1969,51039,11,100,64,79,65,0,2,6,2,4,7
4094,0,0,Graduation,Married,1961,60544,92,201,2,43,3,5,4,5,1,5,6
9958,0,0,Graduation,Married,1972,65685,54,642,14,49,0,7,1,9,2,9,5
2534,0,0,Graduation,Married,1953,37716,4,97,1,41,6,2,2,4,1,3,7
4188,0,0,Graduation,Single,1957,36864,53,204,5,39,17,0,3,5,2,4,8
6613,0,0,Master,Married,1970,44511,39,513,7,133,46,14,6,8,4,8,8
10827,0,0,PhD,Married,1967,36947,49,88,3,21,4,1,4,3,0,4,9
5491,0,0,Master,Together,1951,47352,70,172,12,112,8,0,4,6,1,5,7
8402,0,0,Master,Married,1953,67087,40,329,35,222,130,35,2,7,5,8,4
8783,0,0,Graduation,Married,1950,57045,40,296,13,104,11,13,3,4,2,9,3
10010,0,0,PhD,Divorced,1953,36957,43,100,2,16,2,1,4,3,2,2,9
618,0,0,PhD,Married,1977,69389,17,422,7,238,69,46,1,7,2,12,4
9121,1,0,Graduation,Married,1972,80134,40,1218,16,272,104,0,2,5,3,6,6
361,0,0,Master,Married,1969,43142,84,5,1,7,2,1,1,1,0,2,7
4310,1,0,Graduation,Married,1944,80589,25,507,93,520,242,40,1,5,10,5,1
2678,0,0,Graduation,Single,1990,34412,62,52,12,50,4,36,3,5,0,3,9
6376,0,0,Graduation,Single,1979,57537,83,191,56,139,51,8,4,4,3,8,4
524,0,0,Basic,Together,1966,22634,47,2,23,11,8,6,1,2,1,2,8
10341,0,0,Graduation,Together,1948,51315,45,68,28,39,16,30,1,2,2,5,2
5654,0,0,Graduation,Married,1972,36026,34,20,4,10,6,4,2,2,0,3,6
4098,0,0,Graduation,Married,1973,24639,3,20,3,16,0,4,3,2,0,4,6
5824,0,0,PhD,Together,1972,34578,1,7,0,1,0,0,1,1,0,2,6
7000,0,0,2n Cycle,Single,1972,65704,18,279,172,74,38,8,1,2,10,10,1
2561,0,0,Graduation,Single,1966,63810,45,977,12,253,16,12,4,4,3,12,8
5229,0,0,PhD,Together,1969,54132,81,30,1,8,0,0,1,1,0,3,7
4086,0,0,Graduation,Married,1959,18690,77,6,1,7,23,4,1,1,1,2,8
2428,0,0,Graduation,Married,1970,28164,23,3,18,26,11,8,3,2,0,4,7
8254,0,0,PhD,Married,1974,34596,48,14,0,2,0,0,1,1,0,2,8
2836,0,0,PhD,Married,1972,43269,61,10,1,7,0,0,1,1,0,2,8
8418,0,0,2n Cycle,Single,1958,38741,60,7,10,17,8,6,2,2,0,3,7
1362,0,0,Graduation,Single,1972,31907,75,33,87,64,175,16,1,6,1,6,7
7152,0,0,Master,Married,1983,27100,64,12,0,13,2,0,1,1,0,3,7
10033,0,0,2n Cycle,Divorced,1973,31163,54,2,3,10,11,2,1,1,0,3,6
9349,1,0,Graduation,Married,1985,92533,84,693,21,118,110,147,1,6,5,11,2
274,0,0,Graduation,Single,1973,34853,75,9,3,15,2,3,2,2,0,3,6
3388,0,0,Graduation,Divorced,1967,70844,16,129,26,67,3,67,5,6,1,5,7
922,0,0,2n Cycle,Married,1979,31086,79,16,2,11,3,0,2,1,1,2,8
8588,0,0,Graduation,Married,1961,60544,92,201,2,43,3,5,4,5,1,5,6
2518,0,0,2n Cycle,Together,1986,20491,16,5,4,5,4,2,1,0,1,2,7
574,0,0,Graduation,Married,1964,42523,96,14,36,11,3,26,1,1,1,4,2
3220,0,0,Graduation,Married,1983,39922,30,29,12,59,19,1,2,3,0,4,8
5967,0,0,Graduation,Together,1952,33402,60,26,2,19,10,5,3,2,1,3,8
1183,0,0,Master,Married,1949,36408,11,9,1,4,3,2,1,1,0,2,6
6856,0,0,Graduation,Together,1979,21645,75,14,0,23,4,5,3,3,0,3,9
4530,1,0,Master,Widow,1948,78427,36,972,19,595,180,26,3,3,7,10,3
1553,1,0,Graduation,Together,1946,82657,71,966,168,672,246,105,1,7,5,10,4
4682,0,0,Graduation,Married,1958,51876,88,99,27,102,28,48,1,2,2,8,1
8204,0,0,2n Cycle,Married,1971,78041,93,482,35,553,72,160,1,4,4,9,2
5221,0,0,Graduation,Married,1957,52852,93,714,8,99,11,0,4,10,7,5,8
1232,0,0,PhD,Together,1982,70038,54,587,54,348,71,54,1,4,4,8,2
1927,0,0,2n Cycle,Together,1973,69401,41,399,27,159,58,8,4,4,4,5,2
5788,0,0,Graduation,Together,1972,46053,46,56,10,92,19,7,3,3,2,4,5
6652,0,0,Graduation,Married,1965,77343,28,227,151,573,98,54,1,3,4,9,1
6246,0,0,Graduation,Single,1953,73892,40,703,102,601,0,58,1,3,11,8,1
5975,0,0,PhD,Single,1967,40304,82,37,0,17,0,0,1,2,0,3,7
6875,0,0,PhD,Together,1965,32727,38,167,13,180,86,13,2,7,3,5,8
4399,0,0,Graduation,Together,1969,68695,3,458,81,356,106,50,1,4,4,7,2
4042,0,0,Graduation,Divorced,1971,43300,87,91,3,52,2,1,3,4,0,4,8
2157,0,0,Graduation,Together,1972,26290,49,15,8,16,11,5,4,2,0,4,6
10133,1,0,Graduation,Single,1970,93790,16,1302,68,731,89,114,0,6,7,12,2
2525,0,0,PhD,Married,1974,38410,65,153,64,123,116,64,2,5,2,9,6
8233,0,0,Master,Widow,1950,64866,9,508,5,21,7,5,4,7,3,7,5
9483,0,0,Graduation,Together,1959,57957,24,290,59,177,77,5,7,4,6,8,3
2945,0,1,PhD,Together,1955,46015,25,38,0,2,0,0,1,1,0,3,7
10403,0,0,Graduation,Together,1978,16531,43,2,13,6,7,5,3,3,0,3,7
5074,0,0,Master,Married,1986,28072,10,30,0,10,2,0,1,1,0,3,7
10524,0,0,Master,Divorced,1963,49476,29,386,23,95,54,41,4,2,11,5,2
4690,0,0,Graduation,Married,1953,50725,45,443,10,75,0,10,4,8,1,8,8
7521,0,0,Graduation,Together,1952,83844,57,901,31,345,75,31,1,4,4,11,1
7196,0,0,PhD,Married,1950,41145,20,9,0,3,0,0,1,0,0,3,3
4406,0,0,Graduation,Together,1970,67419,29,846,84,352,91,56,4,9,4,8,5
9672,0,0,2n Cycle,Married,1970,23162,82,8,3,9,19,4,3,1,1,3,6
4864,0,0,Graduation,Married,1977,34380,68,72,7,58,13,1,4,4,1,3,8
4706,0,0,Graduation,Single,1966,34704,65,29,0,5,0,1,1,1,0,3,5
4070,0,0,PhD,Married,1969,94871,99,169,24,553,188,0,1,8,5,4,7
25,0,0,Graduation,Married,1958,65148,9,460,35,422,33,12,2,6,6,7,4
3697,0,0,Graduation,Together,1954,39898,20,69,8,26,12,7,2,3,0,4,7
217,0,0,Master,Single,1956,64857,78,556,14,717,210,0,1,7,5,10,4
4220,0,0,PhD,Married,1970,59892,26,73,0,13,0,1,1,2,1,3,3
5286,0,0,Master,Single,1987,41020,68,112,1,54,7,7,1,3,2,4,3
9559,0,0,PhD,Married,1961,57072,79,944,0,60,0,0,2,7,5,13,5
2849,0,0,Graduation,Single,1979,60474,25,265,199,303,234,9,7,10,2,12,7
7787,0,0,Graduation,Together,1960,62807,83,526,28,135,10,21,3,5,3,12,5
3102,0,0,2n Cycle,Together,1981,19414,32,2,3,12,3,5,1,1,0,3,8
5868,0,0,Graduation,Married,1980,19107,49,2,4,9,10,5,2,1,0,3,7
8370,0,0,2n Cycle,Together,1976,75484,50,378,97,259,197,194,2,7,3,6,4
9988,0,0,Master,Single,1976,70379,84,553,25,142,65,67,3,6,3,13,4
2939,0,0,Master,Together,1970,79419,96,751,127,687,20,15,1,4,6,4,2
5529,1,0,PhD,Together,1946,64014,56,406,0,30,0,0,7,8,2,5,7
9743,0,0,Graduation,Married,1955,76998,85,1449,89,161,69,35,2,11,8,8,6
5763,0,0,Master,Together,1972,49854,63,123,17,171,39,0,5,6,2,5,6
3478,0,0,PhD,Married,1971,60585,17,267,42,309,55,42,10,7,4,9,5
7494,0,0,PhD,Divorced,1950,42873,11,209,0,40,3,2,4,6,1,4,8
1763,1,0,Graduation,Together,1988,87679,62,1259,172,815,97,148,1,7,11,10,4
7250,0,0,Graduation,Together,1978,57867,48,344,35,178,15,23,7,7,2,9,6
2005,0,0,Graduation,Married,1990,35765,86,22,3,30,0,5,2,2,0,4,6
10770,0,0,Graduation,Married,1959,65492,73,247,161,295,210,85,2,4,7,13,2
6885,0,0,Graduation,Divorced,1977,32952,36,38,0,12,3,1,1,2,0,3,7
2072,0,0,PhD,Together,1969,53374,34,896,10,101,13,10,6,4,2,9,9
9463,0,0,Graduation,Together,1959,71706,16,931,56,253,91,98,4,9,5,7,5
6318,0,0,Graduation,Married,1988,68487,48,758,12,385,33,89,1,9,7,13,4
4093,0,0,Master,Together,1975,53253,61,216,9,57,20,9,7,4,3,5,5
5751,0,0,2n Cycle,Divorced,1973,31163,54,2,3,10,11,2,1,1,0,3,6
3340,0,0,Graduation,Married,1977,42014,56,244,15,108,4,15,6,7,1,6,8
3594,0,0,Master,Married,1973,54108,74,539,6,91,8,6,13,8,2,9,8
3584,0,0,PhD,Single,1955,49667,35,1181,26,120,17,13,2,5,10,5,8
3643,0,0,Master,Married,1974,63206,65,750,8,125,11,8,1,4,3,6,2
851,0,0,Master,Married,1972,57136,48,306,5,109,21,109,9,5,2,10,6
7706,0,0,2n Cycle,Together,1975,46772,88,350,104,189,197,151,6,11,8,5,8
3967,0,0,PhD,Married,1971,78931,19,331,197,170,58,152,1,2,8,13,1
10128,0,0,Graduation,Together,1958,53977,21,620,16,165,0,24,5,5,5,12,5
486,0,0,Graduation,Married,1988,84219,27,434,137,400,45,137,1,3,4,10,1
9,0,0,Master,Single,1975,46098,86,57,0,27,0,0,4,3,2,2,8
9451,0,0,Graduation,Married,1965,73538,92,811,76,428,99,137,3,10,4,9,7
9264,0,0,Graduation,Married,1986,79529,1,423,42,706,73,197,1,4,8,9,2
3865,0,0,2n Cycle,Together,1977,20981,14,2,12,10,6,13,1,3,1,2,8
2853,0,0,Graduation,Single,1980,51766,74,60,51,87,6,20,2,4,2,4,5
1490,0,0,Graduation,Married,1962,55759,84,675,0,85,10,7,5,10,3,8,8
6310,0,0,Graduation,Married,1978,33039,4,30,8,12,8,8,1,2,0,4,5
10380,0,0,Master,Married,1972,37787,50,40,1,40,4,3,1,3,0,3,8
3887,0,0,Graduation,Single,1970,27242,2,3,17,26,20,1,2,2,0,3,9
4278,0,0,PhD,Single,1983,87188,73,910,111,724,49,74,1,10,2,6,3
8643,0,0,Graduation,Together,1971,69930,21,252,98,827,219,70,1,4,5,12,3
1998,0,0,Graduation,Single,1976,37697,82,34,6,21,11,4,1,2,1,3,6
10795,0,0,PhD,Married,1973,37401,14,19,3,19,3,1,2,2,0,3,7
11110,0,0,Graduation,Single,1973,3502,56,2,1,1,0,0,0,0,0,0,14
2408,0,0,Graduation,Married,1976,58597,20,490,0,184,10,28,12,7,4,9,7
202,0,0,PhD,Widow,1948,82032,54,332,194,377,149,125,0,4,6,7,1
7998,0,0,Graduation,Together,1958,28087,77,53,8,17,13,0,3,2,2,2,7
830,1,0,PhD,Single,1987,74004,5,784,48,560,42,176,1,4,6,4,3
3536,0,0,Graduation,Together,1960,19740,65,7,11,3,10,4,2,1,1,3,5
6050,0,0,2n Cycle,Married,1975,57036,33,1171,43,219,19,14,4,6,3,13,9
125,0,0,2n Cycle,Together,1958,53083,65,215,7,33,3,0,6,5,1,5,7
3463,0,0,PhD,Married,1975,69283,41,674,62,134,0,26,4,7,3,13,5
2804,0,0,Master,Single,1975,46098,86,57,0,27,0,0,4,3,2,2,8
3745,0,0,2n Cycle,Married,1988,23331,92,5,36,7,0,10,2,3,0,3,8
9771,0,0,2n Cycle,Single,1988,23331,97,104,20,101,24,15,6,5,1,5,9
451,0,0,Graduation,Single,1989,9255,91,9,0,7,2,0,1,1,1,2,8
10530,0,0,PhD,Widow,1959,67786,0,431,82,441,80,20,1,3,6,6,1
1079,0,0,PhD,Married,1971,71969,59,1000,0,76,0,0,3,3,4,9,8
8920,0,0,Master,Single,1967,59235,4,448,40,469,80,0,3,11,2,12,7
6678,0,0,Graduation,Together,1989,31928,5,33,4,24,4,2,2,3,0,4,7
3852,0,0,Master,Together,1961,74881,48,505,72,270,36,27,4,9,2,12,5
528,0,0,Graduation,Married,1978,65819,99,267,38,701,149,165,1,5,4,10,3
73,0,0,PhD,Single,1953,51411,81,14,0,3,0,0,1,0,0,3,5
5589,0,0,Graduation,Divorced,1964,51983,95,631,0,115,10,7,3,9,2,10,7
10212,0,0,Master,Together,1986,42386,43,65,4,16,0,4,1,3,0,3,8
6365,0,0,2n Cycle,Married,1987,30390,5,10,12,12,25,1,1,2,0,3,6
5636,0,0,Graduation,Single,1963,30983,50,51,4,50,12,1,1,4,0,3,8
591,0,0,Graduation,Widow,1957,66033,76,293,35,179,46,59,2,8,3,7,7
2217,0,0,2n Cycle,Married,1975,37284,46,11,1,2,2,1,1,0,0,3,6
2544,0,0,Master,Divorced,1951,57530,68,50,1,27,6,7,1,1,1,4,1
7725,0,0,2n Cycle,Married,1965,76800,33,173,26,255,35,71,1,4,4,7,1
8091,0,0,Graduation,Married,1956,63943,50,423,184,368,13,97,1,6,4,6,5
7321,1,0,Graduation,Together,1962,76081,85,292,30,415,63,33,1,4,5,4,2
5462,0,0,Graduation,Married,1974,67445,63,757,80,217,29,80,5,9,6,12,6
7791,0,0,Master,Married,1967,37054,89,12,1,6,0,1,2,1,0,3,7
955,0,0,Master,Together,1962,47175,81,167,2,44,6,2,7,4,2,4,8
4037,0,0,Graduation,Divorced,1976,31859,77,3,1,3,8,0,1,1,0,2,7
6642,0,0,Graduation,Divorced,1961,27215,50,30,5,22,8,9,4,2,1,4,6
2793,0,0,PhD,Divorced,1976,70179,10,532,88,168,69,44,3,7,3,13,5
5424,0,0,Graduation,Married,1983,39922,30,29,12,59,19,1,2,3,0,4,8
879,0,0,Master,Married,1976,49681,66,411,0,26,0,0,6,7,1,7,7
9530,0,0,Graduation,Married,1988,24645,16,5,3,4,4,1,1,1,0,2,8
4828,0,0,Graduation,Divorced,1954,79865,12,71,99,278,185,121,1,5,10,5,1
10699,0,0,Graduation,Married,1985,44322,30,46,0,40,3,0,2,3,0,3,8
1497,0,0,Graduation,Single,1952,47958,8,268,11,88,15,3,2,6,3,5,5
7476,0,0,Master,Single,1964,63972,93,928,63,254,0,12,4,5,4,10,4
4390,0,0,Graduation,Together,1954,75315,14,459,15,171,142,23,2,5,4,12,2
10478,0,0,PhD,Married,1950,55517,53,483,0,108,0,6,5,11,1,6,9
1081,0,0,PhD,Married,1957,75283,26,733,9,180,12,19,11,6,3,5,4
4261,1,0,PhD,Single,1946,82800,23,1006,22,115,59,68,1,7,6,12,3
9916,0,0,Graduation,Married,1954,38998,92,34,1,14,0,0,3,2,0,3,8
5350,0,0,Master,Single,1991,90638,29,1156,120,915,94,144,1,3,4,10,1
8135,0,0,Master,Married,1986,27161,41,7,4,23,7,0,1,1,0,3,7
8685,0,0,Graduation,Married,1977,42014,56,244,15,108,4,15,6,7,1,6,8
4967,0,0,PhD,Together,1960,38201,19,233,0,23,0,0,4,5,1,5,8
2130,0,0,Graduation,Together,1982,45203,4,35,3,67,10,8,1,3,1,3,6
9298,0,0,PhD,Together,1947,81574,89,1252,0,465,46,35,1,4,5,8,1
8175,0,0,Graduation,Married,1992,34935,71,34,4,66,3,10,1,2,1,4,7
6257,0,0,Master,Single,1976,60482,81,255,43,134,37,14,1,7,2,7,7
3790,0,0,Graduation,Together,1956,34633,31,8,1,5,0,0,1,1,0,2,6
9952,0,0,Master,Together,1947,78093,53,368,32,639,13,43,1,4,7,5,1
3503,0,0,Graduation,Divorced,1950,82460,78,255,47,573,52,32,1,5,3,6,1
5223,0,0,Master,Together,1966,45903,80,33,8,10,2,10,2,2,1,3,4
4608,0,0,Graduation,Divorced,1987,81361,18,163,23,424,27,65,1,3,10,13,1
1626,0,0,PhD,Divorced,1973,35860,37,15,0,8,4,2,2,1,1,2,5
4764,0,0,Master,Together,1952,40442,52,45,12,52,25,22,4,3,1,4,7
2471,0,0,Graduation,Married,1965,61482,39,48,58,68,16,66,1,3,2,6,2
5892,0,0,Graduation,Married,1980,34968,11,158,6,45,8,2,7,3,2,5,7
2612,1,0,Graduation,Married,1987,75794,33,754,160,625,63,32,1,7,5,12,3
4971,0,0,PhD,Together,1962,31497,22,108,1,28,13,1,2,3,1,4,8
5185,0,0,Graduation,Married,1955,74268,83,199,66,315,97,174,1,4,3,5,2
10069,0,0,Basic,Together,1988,13724,43,2,7,5,2,15,1,2,0,2,9
2262,0,0,Master,Together,1965,45143,74,202,5,74,11,5,3,6,1,5,7
1131,0,0,PhD,Single,1967,52569,54,85,0,3,0,0,1,2,0,4,3
1041,0,0,PhD,Single,1973,48432,3,322,3,50,4,3,5,7,1,6,8
24,0,0,Master,Together,1960,17144,96,18,2,19,0,2,5,3,0,4,7
3409,0,0,Graduation,Single,1984,36108,68,141,8,129,3,11,3,7,1,4,9
7022,0,0,Graduation,Married,1971,76445,2,739,107,309,140,80,1,2,5,13,6
7943,0,0,PhD,Married,1975,36663,40,18,0,6,3,3,1,1,1,3,2
5272,0,0,Master,Married,1965,53843,64,378,0,88,19,4,4,8,5,3,7
5453,1,0,Master,Married,1956,90226,26,1083,108,649,253,151,1,4,7,12,2
2565,0,0,Master,Divorced,1955,70638,69,1016,12,215,16,12,1,4,5,10,3
800,0,0,Graduation,Together,1960,44512,57,23,1,6,0,0,2,1,0,3,4
11092,0,0,Graduation,Married,1961,27116,78,12,1,21,2,2,2,2,0,3,7
5062,0,0,PhD,Married,1963,54072,71,35,0,4,0,0,1,2,0,2,8
8969,0,0,Graduation,Married,1977,71855,59,548,31,422,0,112,4,5,5,11,3
4656,0,0,2n Cycle,Single,1990,51250,28,342,32,230,34,32,5,10,5,4,9
4480,0,0,Master,Married,1973,60432,61,365,3,15,4,3,5,7,2,5,6
9971,0,0,PhD,Married,1964,65526,22,397,19,69,12,0,1,4,4,8,2
6729,0,0,Graduation,Single,1988,68655,95,456,19,832,75,118,1,4,5,11,3
1773,0,0,2n Cycle,Married,1978,12393,38,5,6,15,11,7,1,2,0,3,9
9242,0,0,Graduation,Single,1990,64509,19,836,185,575,24,25,1,6,3,9,4
1764,0,0,Graduation,Single,1975,33955,92,100,2,128,23,7,4,5,1,5,8
6215,0,0,Graduation,Married,1977,31353,24,10,0,10,3,1,2,1,1,2,8
10099,0,0,Graduation,Married,1984,55434,21,238,115,215,169,69,3,5,3,13,4
5423,0,0,Graduation,Together,1983,28359,35,6,0,5,2,1,1,1,0,2,7
940,0,0,Graduation,Single,1987,57100,9,158,11,99,15,11,2,3,2,7,3
3011,0,0,Graduation,Married,1965,69139,23,86,12,75,33,15,1,4,1,5,4
3298,0,0,Master,Married,1956,52973,92,856,0,76,12,9,7,9,6,9,8
8286,0,0,PhD,Together,1965,51717,55,98,1,17,0,1,1,3,0,4,7
9668,0,0,Graduation,Married,1971,18793,14,4,16,20,0,17,3,2,0,4,8
5120,0,0,2n Cycle,Together,1982,66664,78,398,96,447,220,96,1,5,7,6,3
6097,0,0,Graduation,Single,1959,50664,64,313,8,104,6,4,9,8,1,6,9
7019,0,0,Graduation,Together,1963,54414,49,109,18,16,24,26,4,3,1,5,4
7408,0,0,PhD,Married,1952,54549,8,216,2,6,0,0,2,5,1,4,7
8041,0,0,PhD,Widow,1971,47111,35,595,71,153,120,112,6,3,2,10,9
252,0,0,PhD,Divorced,1963,41003,11,123,133,142,71,44,1,6,2,8,6
9986,0,0,Graduation,Together,1982,19444,8,16,0,23,3,2,3,4,1,2,7
3276,0,0,2n Cycle,Together,1976,36301,53,11,12,35,3,5,1,3,0,3,7
