persona,perfil,edad,genero,ingreso,juego,i_juego,intentos,duracion,egreso,resultado,exito
384,CASUAL,41.539099661368056,0,5724.868976268375,roulette,3,7,107.9811306473947,305.5470285526799,-5419.321947715695,0
444,CASUAL,56.1340167803588,0,18046.862390869293,tragamonedas,0,126,63.016844600201345,18473.714446400776,426.8520555314826,1
125,CONSERVADOR,42.29767607990842,1,13645.94994440327,blackjack,2,1,88.02226119857852,12645.94994440327,-1000.0,0
345,CASUAL,45.87730463866576,1,10423.071259093722,tragamonedas,0,199,99.87031484222629,23455.963030770334,13032.891771676612,1
261,CASUAL,43.407547907467354,1,13660.202587521228,dados,4,12,61.52857153568823,133.06056422678796,-13527.14202329444,0
114,CASUAL,55.127390539563706,0,34031.197970456786,blackjack,2,1,85.05075669829304,22487.32641485562,-11543.871555601167,0
133,CASUAL,48.216865758662266,1,27408.117458473327,dados,4,21,108.44656743286171,386.58269312512834,-27021.5347653482,0
424,CASUAL,40.435740438564075,0,10207.279847104728,tragamonedas,0,134,67.05932051259238,9472.51843224856,-734.7614148561679,0
385,CASUAL,46.094031564412624,1,27077.293778309657,dados,4,15,77.55511834680996,5806.327975770249,-21270.96580253941,0
221,CASUAL,39.48063124303926,1,26368.097829417413,roulette,3,5,83.44600049768697,7943.047136801519,-18425.050692615892,0
456,CASUAL,46.659569744741766,1,23255.865242863718,dados,4,18,93.22879480548166,381.7640866169404,-22874.101156246776,0
74,ARRIESGADO,23.768996499575582,1,6364.385571794398,pocker,1,2,121.80417904666416,4364.385571794398,-2000.0,0
441,CASUAL,39.49106794882858,0,22020.46849103988,tragamonedas,0,159,79.6344433006475,21022.18723303721,-998.2812580026693,0
270,ARRIESGADO,32.86615219052353,1,27000.842209017395,dados,4,28,140.31567950114157,489.88070759867605,-26510.96150141872,0
263,CASUAL,39.16463283292343,1,10953.16875580719,tragamonedas,0,224,112.249451762315,8713.16875580719,-2240.0,0
67,CASUAL,42.669079390155865,1,8005.617879323042,tragamonedas,0,120,60.08077029954702,6805.617879323042,-1200.0,0
86,ARRIESGADO,37.67538013279543,1,41104.22594766114,pocker,1,2,138.96479615366778,14929.264179002399,-26174.961768658744,0
462,ARRIESGADO,26.29602521252799,1,7182.284797469019,dados,4,34,172.23580810367451,322.9958156159246,-6859.288981853095,0
422,ARRIESGADO,38.114514675364454,0,28379.334417367583,dados,4,39,199.14609012505304,250.0832057046082,-28129.251211662973,0
19,CASUAL,48.86186399174856,1,15212.435333717112,roulette,3,7,115.39247524873255,427.51134693047607,-14784.923986786636,0
215,CASUAL,61.12193042812388,0,20049.226724910313,dados,4,16,81.72368551889474,411.09106733857766,-19638.135657571736,0
288,ARRIESGADO,31.709211708278396,1,16239.846115481116,dados,4,39,197.14653177418143,55.967025633015965,-16183.8790898481,0
444,CASUAL,56.1340167803588,0,18046.862390869293,roulette,3,5,81.8231112370124,55.98385184514336,-17990.87853902415,0
344,CASUAL,26.048244069206813,1,6218.244934565649,blackjack,2,1,78.97055219282653,2916.539612274082,-3301.7053222915665,0
325,ARRIESGADO,40.73310230006199,1,39727.37645447547,blackjack,2,2,120.75503330453462,144033.66046173475,104306.28400725928,1
254,CASUAL,52.42686221161618,0,21111.696581928336,blackjack,2,2,96.1993768325263,2530.817866630201,-18580.878715298135,0
484,CASUAL,51.001752363295935,1,18688.745331875256,blackjack,2,1,66.551910043145,9805.667433186518,-8883.077898688738,0
211,CASUAL,50.796897791443335,1,29049.288629766503,dados,4,21,106.58878978120006,8145.101078022664,-20904.18755174384,0
164,CASUAL,51.656534379123315,1,11838.025962849963,tragamonedas,0,207,103.78521518256778,21391.523138387398,9553.497175537435,1
302,CASUAL,38.408486893033526,1,21642.023154161056,dados,4,21,109.55349884258695,141.06727469444672,-21500.955879466608,0
214,CONSERVADOR,38.308973737665546,1,14988.243418582373,tragamonedas,0,98,49.28736927955791,14008.243418582373,-980.0,0
80,CONSERVADOR,57.552373747242186,1,13808.382740850398,roulette,3,4,69.72201877756297,1626.064182308614,-12182.318558541785,0
263,CASUAL,39.16463283292343,1,10953.16875580719,blackjack,2,2,108.91553364838424,8953.16875580719,-2000.0,0
94,ARRIESGADO,41.64989238066984,1,48343.03449389227,tragamonedas,0,244,122.3815319887752,47692.956784503236,-650.0777093890356,0
78,CASUAL,36.62483277174947,1,7068.089048337244,tragamonedas,0,206,103.2980912448192,12371.309878010527,5303.220829673282,1
139,ARRIESGADO,41.45999887249827,1,25395.68344083238,pocker,1,2,179.74712164068762,23395.68344083238,-2000.0,0
245,CASUAL,41.810430109004045,1,27823.5367557765,tragamonedas,0,196,98.28468335467865,32580.240350791566,4756.703595015068,1
130,ARRIESGADO,35.02678531224099,1,39262.81337784946,tragamonedas,0,365,182.62578049249728,39314.7790251942,51.96564734473941,1
12,CONSERVADOR,59.91389626124288,1,17294.522662650896,pocker,1,1,109.28837863539052,16294.522662650896,-1000.0,0
7,CASUAL,40.710873711438225,1,23920.242388011065,tragamonedas,0,238,119.42571542479199,25873.743915183728,1953.5015271726625,1
340,ARRIESGADO,39.89657126193879,1,25033.15933500252,roulette,3,10,160.4280877190667,64.1802858781557,-24968.979049124366,0
209,CONSERVADOR,47.786835167270546,0,14713.594129782834,dados,4,14,73.8713717666206,444.0923285860854,-14269.501801196748,0
480,CASUAL,35.3674631412121,1,21367.616842076794,blackjack,2,2,90.33075978603041,19895.456385613346,-1472.1604564634472,0
41,CASUAL,27.723305058793926,0,5140.156920079759,tragamonedas,0,142,71.10209810658606,3720.1569200797594,-1420.0,0
238,ARRIESGADO,50.940702552390704,0,49153.535618874776,roulette,3,12,190.84864345385358,403.4250046352863,-48750.110614239486,0
268,CASUAL,57.18985862132426,1,31240.626925120865,tragamonedas,0,183,91.87989567084331,31854.370684990467,613.7437598696015,1
212,CASUAL,42.25122453434065,0,8508.044156454022,dados,4,14,70.28269809262974,128.10670103898565,-8379.937455415036,0
49,CASUAL,67.38143338497953,1,25304.693698089402,tragamonedas,0,228,114.19738021276078,62520.69424199482,37216.000543905415,1
455,CONSERVADOR,46.0406073501028,0,4919.808670601481,roulette,3,3,59.182076245183296,3419.808670601481,-1500.0,0
327,CASUAL,41.5139248526149,0,11453.063311325606,roulette,3,7,117.85117819276402,7.098811644274065,-11445.964499681333,0
204,CASUAL,44.93692749086128,0,6681.212062584105,blackjack,2,2,99.51419553696627,12487.90027407284,5806.688211488734,1
475,CASUAL,39.18149790183128,1,5236.654610067687,tragamonedas,0,239,119.55149029556337,4533.68697608172,-702.967633985967,0
239,CASUAL,43.00887617242748,0,25399.645628758328,dados,4,22,110.5999300990517,17.876740331948895,-25381.768888426377,0
21,CASUAL,59.90732028150799,1,35020.84035221169,roulette,3,4,62.219676547070705,3366.7423664751204,-31654.097985736575,0
127,CASUAL,49.99740144865173,0,27281.43416878742,roulette,3,5,84.83658808430846,5101.0216667092345,-22180.412502078183,0
87,CASUAL,32.8747686890483,1,7813.842572478479,tragamonedas,0,170,85.20331249893123,6113.842572478479,-1700.0,0
213,CASUAL,30.839177474780698,0,5561.276485434383,tragamonedas,0,149,74.85194136967117,4071.276485434383,-1490.0,0
105,CASUAL,45.34142128909841,1,21558.09195749064,blackjack,2,2,118.7912530435149,11692.481558669806,-9865.610398820834,0
416,ARRIESGADO,52.285354008351334,0,11006.388836013784,pocker,1,2,134.12792410777405,9006.388836013784,-2000.0,0
475,CASUAL,39.18149790183128,1,5236.654610067687,roulette,3,4,72.72901721158316,3236.654610067687,-2000.0,0
446,ARRIESGADO,32.431661874663185,0,14060.833565794474,blackjack,2,5,235.771505507757,2800.7006536840863,-11260.132912110388,0
124,CONSERVADOR,61.08690968022053,0,17187.41100114733,tragamonedas,0,239,119.63216031968433,14797.411001147331,-2390.0,0
432,CASUAL,46.8904344241411,1,25512.962598136764,tragamonedas,0,123,61.66684922808602,24282.962598136764,-1230.0,0
389,ARRIESGADO,38.05201784894497,1,26887.20806963666,pocker,1,3,203.26743786715863,23887.20806963666,-3000.0,0
82,CASUAL,61.609524881479395,0,39753.89124173897,tragamonedas,0,201,100.8444099572091,46488.439259391256,6734.548017652283,1
465,ARRIESGADO,43.284039947432845,1,52241.0595610055,roulette,3,12,180.56241393865912,270831.00115559506,218589.94159458956,1
167,CASUAL,34.04973542573082,1,12254.359955537977,roulette,3,5,89.18315185020084,6292.7168893272865,-5961.64306621069,0
351,CASUAL,43.11703141506333,1,26270.510481503665,dados,4,19,98.79258374593617,8246.215720699425,-18024.294760804238,0
92,ARRIESGADO,46.81035129597004,1,47380.853655074396,roulette,3,12,193.86819119085027,3319.4621706501393,-44061.39148442425,0
460,CASUAL,44.606706653550845,0,28924.408540924735,blackjack,2,2,112.78556210713421,7101.906545425769,-21822.501995498966,0
487,CONSERVADOR,55.30379331152028,1,10597.958819621592,tragamonedas,0,118,59.46459461527052,16023.029905697975,5425.071086076383,1
334,CONSERVADOR,43.97089385737329,0,8590.61677121339,tragamonedas,0,97,48.54684851519505,7620.61677121339,-970.0,0
394,ARRIESGADO,27.262286467436482,1,13324.217538282282,dados,4,39,195.07082368165013,307.57246490894204,-13016.64507337334,0
31,CASUAL,18.0,0,2459.494748746033,tragamonedas,0,149,74.73101889742887,10675.254077847425,8215.75932910139,1
195,ARRIESGADO,18.0,0,2032.2565052480227,blackjack,2,4,191.88728447715948,32.25650524802268,-2000.0,0
239,CASUAL,43.00887617242748,0,25399.645628758328,dados,4,22,114.03885004029803,63.71406745906097,-25335.931561299265,0
165,CASUAL,36.0157705939041,1,9068.421182143129,tragamonedas,0,123,61.81464197107397,7838.421182143129,-1230.0,0
160,ARRIESGADO,45.20315998234624,0,17068.736496105117,dados,4,44,222.80373397642987,472.4246741912393,-16596.311821913878,0
321,CASUAL,31.5364243926276,1,17348.798417744416,tragamonedas,0,134,67.38204875232931,16008.798417744416,-1340.0,0
256,CASUAL,50.907042178943854,1,5165.4226979752275,blackjack,2,1,83.78851443465476,4165.4226979752275,-1000.0,0
84,CONSERVADOR,41.8524185328254,1,6938.368437371105,tragamonedas,0,160,80.46604947836718,16106.827814739961,9168.459377368858,1
291,CONSERVADOR,51.68316866741527,1,4698.253342892608,tragamonedas,0,161,80.82844614524652,10222.341175522048,5524.08783262944,1
134,CONSERVADOR,52.609493931283296,0,8487.558986360647,roulette,3,7,119.29495563441131,2047.5631235256312,-6439.995862835016,0
187,CASUAL,35.21942293915716,0,10640.81675878039,blackjack,2,2,103.33066036071986,3474.271241598214,-7166.545517182175,0
473,CONSERVADOR,54.938067071364095,1,13469.666875656776,tragamonedas,0,97,48.93232006041152,12499.666875656776,-970.0,0
28,CASUAL,43.59931279811334,1,24064.531671255012,blackjack,2,2,104.83422301450666,12530.483949573108,-11534.047721681904,0
348,CASUAL,34.59837119020518,1,5765.202495558783,roulette,3,6,102.80789639089407,2765.202495558783,-3000.0,0
200,ARRIESGADO,52.0331011780673,1,16421.837025103272,roulette,3,8,129.95322384863528,60.82296670796495,-16361.014058395307,0
340,ARRIESGADO,39.89657126193879,1,25033.15933500252,pocker,1,3,232.80854697421108,4013.145024541296,-21020.014310461225,0
432,CASUAL,46.8904344241411,1,25512.962598136764,blackjack,2,2,106.02898385111658,16736.851480916186,-8776.111117220578,0
350,ARRIESGADO,41.76140216214654,1,51130.46692349221,pocker,1,2,126.59358117095515,34660.42397175232,-16470.042951739888,0
136,CASUAL,39.510449038042594,1,5231.034112871651,blackjack,2,2,105.49266130109683,3231.034112871651,-2000.0,0
173,CASUAL,45.729072432760525,1,11322.854189670135,pocker,1,1,109.98980364570052,10322.854189670135,-1000.0,0
288,ARRIESGADO,31.709211708278396,1,16239.846115481116,blackjack,2,3,171.66076493790976,3507.0857154441383,-12732.760400036977,0
177,ARRIESGADO,38.88774659695175,1,28932.572843040212,blackjack,2,3,146.2891057768702,124592.91426576952,95660.34142272931,1
428,CASUAL,39.13384049147786,0,5241.248775422235,tragamonedas,0,188,94.38774423471628,14995.211933091317,9753.963157669083,1
399,CASUAL,47.440269381404946,1,5905.871310468693,pocker,1,1,77.7580464636096,4905.871310468693,-1000.0,0
239,CASUAL,43.00887617242748,0,25399.645628758328,dados,4,23,117.73838977965818,383.3425277263127,-25016.303101032016,0
301,CASUAL,36.7101116623899,1,23548.050232308728,dados,4,18,93.36718997429102,356.14217255817766,-23191.90805975055,0
21,CASUAL,59.90732028150799,1,35020.84035221169,tragamonedas,0,212,106.40578829537162,32900.84035221169,-2120.0,0
75,CASUAL,55.397270908927005,1,18006.402812541724,roulette,3,4,61.742288181716624,51.57790443074373,-17954.824908110983,0
393,ARRIESGADO,42.85016955036109,1,25933.05655600461,roulette,3,11,167.13301016481864,318.5097937291107,-25614.5467622755,0
102,CONSERVADOR,52.12264635470518,1,13355.401267377361,roulette,3,4,64.56013661336831,2457.7118468636545,-10897.689420513707,0
42,CASUAL,41.09100206244899,0,26613.042739909888,tragamonedas,0,139,69.91044540180486,25223.042739909888,-1390.0,0
109,ARRIESGADO,28.945902559840352,0,30825.905340087193,blackjack,2,3,177.69625903495003,21452.193333332096,-9373.712006755097,0
215,CASUAL,61.12193042812388,0,20049.226724910313,dados,4,12,63.298097292605405,41.21965069222597,-20008.007074218087,0
293,CASUAL,36.223864133723445,0,19607.621270822572,roulette,3,7,105.72586352690331,489.8223357887655,-19117.798935033807,0
272,CONSERVADOR,59.08369146076902,1,10400.04937056253,dados,4,20,101.84341070142429,279.5522210151671,-10120.497149547364,0
401,CASUAL,39.700859013663234,1,26123.913809801466,dados,4,18,93.77699190631454,184.48455022030407,-25939.429259581164,0
187,CASUAL,35.21942293915716,0,10640.81675878039,roulette,3,4,60.32363185926516,272.83474633730293,-10367.982012443086,0
370,ARRIESGADO,22.4846501401213,1,10637.95675344095,dados,4,46,232.8112789843408,264.7273422198307,-10373.22941122112,0
89,CASUAL,46.64441230229825,0,6869.539897901251,tragamonedas,0,121,60.837084304231865,6368.50336028309,-501.03653761816076,0
375,CONSERVADOR,51.90777272915643,0,12102.381484649552,pocker,1,0,39.14014430640954,12102.381484649552,0.0,0
130,ARRIESGADO,35.02678531224099,1,39262.81337784946,pocker,1,3,191.31535614652122,186.2609119221379,-39076.55246592732,0
72,CONSERVADOR,56.62204049099529,1,9411.006786282125,dados,4,20,102.26378645734707,255.77297871408018,-9155.233807568045,0
260,CONSERVADOR,44.93870038954421,1,3546.2005353710333,roulette,3,3,51.83083879170706,2046.2005353710333,-1500.0,0
433,ARRIESGADO,34.1818087670938,1,27799.05737450936,dados,4,35,175.391376494645,32.520286796584514,-27766.537087712775,0
102,CONSERVADOR,52.12264635470518,1,13355.401267377361,tragamonedas,0,136,68.08175140326892,32795.31196055493,19439.910693177568,1
190,ARRIESGADO,46.77192329198988,1,23760.352109464162,dados,4,44,220.28428030995886,53.40415108009233,-23706.94795838407,0
96,CASUAL,34.15432087994233,1,7401.0963722429915,tragamonedas,0,183,91.7889883221173,5571.0963722429915,-1830.0,0
302,CASUAL,38.408486893033526,1,21642.023154161056,roulette,3,4,64.15623935997286,3057.023365700784,-18584.99978846027,0
90,CONSERVADOR,56.502055425466324,0,7116.876560775133,tragamonedas,0,136,68.32345784986342,5756.876560775133,-1360.0,0
109,ARRIESGADO,28.945902559840352,0,30825.905340087193,dados,4,29,148.6080847413012,156.36275142333716,-30669.542588663855,0
482,ARRIESGADO,18.685619631916662,1,4653.86947743971,blackjack,2,4,187.1493778043,653.86947743971,-4000.0,0
345,CASUAL,45.87730463866576,1,10423.071259093722,blackjack,2,2,95.25465470365438,39.27229319578328,-10383.798965897939,0
180,CASUAL,45.93460829462151,1,22753.0824988545,blackjack,2,2,116.05042013109977,8185.360064125491,-14567.722434729008,0
116,ARRIESGADO,31.290515299053922,1,14737.142577043218,dados,4,41,209.60208930875058,96.30008331233171,-14640.842493730886,0
408,CASUAL,45.35940502503919,1,11317.363924810054,dados,4,13,68.67504198971542,359.1680342651239,-10958.19589054493,0
263,CASUAL,39.16463283292343,1,10953.16875580719,roulette,3,4,63.17191667194837,269.9344790357427,-10683.234276771447,0
94,ARRIESGADO,41.64989238066984,1,48343.03449389227,dados,4,26,130.86793950203605,5440.131450219149,-42902.90304367313,0
176,CASUAL,48.07384218627414,1,28807.327363700188,blackjack,2,1,86.95938432691464,23198.517256667692,-5608.810107032496,0
418,CASUAL,39.70011135785486,1,11060.868365404429,tragamonedas,0,121,60.74192551060435,9850.868365404429,-1210.0,0
478,ARRIESGADO,20.615394359549764,1,5551.143206599968,pocker,1,3,234.3481146318403,2551.143206599968,-3000.0,0
235,CASUAL,40.65833479748409,1,22136.69951320719,roulette,3,5,87.35254870613986,94539.32101051343,72402.62149730625,1
196,CASUAL,42.30706510249246,0,10980.355045928904,tragamonedas,0,163,81.5726590556958,9350.355045928904,-1630.0,0
348,CASUAL,34.59837119020518,1,5765.202495558783,blackjack,2,2,108.62566766389259,2664.0608442672265,-3101.1416512915566,0
494,ARRIESGADO,34.4978100974191,1,33067.81038434297,pocker,1,3,189.9327488584658,18217.14288548708,-14850.667498855892,0
487,CONSERVADOR,55.30379331152028,1,10597.958819621592,tragamonedas,0,79,39.87934268887421,9807.958819621592,-790.0,0
371,ARRIESGADO,39.110294535293214,1,24479.598304668092,pocker,1,2,127.68930036396112,17072.27394154999,-7407.324363118103,0
136,CASUAL,39.510449038042594,1,5231.034112871651,tragamonedas,0,161,80.99859318967215,10616.157932743856,5385.123819872205,1
470,CASUAL,51.7364893381375,1,15665.91773218106,blackjack,2,2,118.40603741216005,8994.530130807048,-6671.387601374012,0
22,ARRIESGADO,35.64166131597609,1,21629.711138446903,blackjack,2,4,194.1439239990475,9376.00855511507,-12253.702583331833,0
395,ARRIESGADO,40.92487407608531,1,39819.575076310226,roulette,3,13,209.67449612288846,4179.292333781979,-35640.282742528245,0
370,ARRIESGADO,22.4846501401213,1,10637.95675344095,blackjack,2,2,121.39914631484018,4020.0601212521997,-6617.896632188751,0
339,CASUAL,29.307438726055366,0,12014.390044830521,blackjack,2,2,105.37764616175131,10014.390044830521,-2000.0,0
29,CASUAL,36.382451041403144,1,27088.949181339787,tragamonedas,0,184,92.3743092295183,25248.949181339787,-1840.0,0
412,CASUAL,42.756872140290994,1,19101.81401820412,dados,4,15,75.78390427486578,266.2295503746326,-18835.58446782949,0
361,CONSERVADOR,51.73491278098325,0,4768.473384315746,roulette,3,7,109.83627839063051,1268.4733843157464,-3500.0,0
130,ARRIESGADO,35.02678531224099,1,39262.81337784946,dados,4,30,152.2225308734087,13090.48003924936,-26172.3333386001,0
399,CASUAL,47.440269381404946,1,5905.871310468693,tragamonedas,0,222,111.43167134756506,7910.939325699468,2005.068015230775,1
2,CASUAL,47.82978498051992,1,16384.872454956025,dados,4,18,91.67313101579057,161.34751805832002,-16223.524936897706,0
